price;discription;location;Bedrooms;Bathrooms;Parking_spaces;floor_size
420000;1 Bedroom Apartment;Albertville;1;1;1;56 m²
640000;2 Bedroom Apartment;Theresapark;2;1;3;75 m²
890000;1 Bedroom Apartment;Bryanston;1;1;1;52 m²
330000;0.5 Bedroom Apartment;Maboneng;0.5;1;;33 m²
2199999;3 Bedroom Apartment;Bruma;3;3;2;
4900000;3 Bedroom Apartment;Northcliff;3;4;3;443 m²
550000;3 Bedroom Apartment;Florida;3;1;1;92 m²
515000;1 Bedroom Apartment;Sky City;1;1;1;34 m²
750000;2 Bedroom Apartment;Alberton North;2;1;2;71 m²
1500000;3 Bedroom Apartment;Fourways;3;2;2;119 m²
550000;3 Bedroom Apartment;Florida;3;1;1;92 m²
1350000;2 Bedroom Apartment;Fourways;2;2;4;113 m²
875000;2 Bedroom Apartment;Fourways;2;1;1;74 m²
;;;;;;
295000;0.5 Bedroom Apartment;Pretoria North;0.5;1;1;
950000;2 Bedroom Apartment;Paulshof;2;1;;77 m²
865000;2 Bedroom Apartment;Waverley;2;1;1;56 m²
860000;2 Bedroom Apartment;Bromhof;2;2;2;73 m²
750000;2 Bedroom Apartment;Sagewood;2;2;2;80 m²
900000;2 Bedroom Apartment;Beyers Park;2;2;3;112 m²
800000;3 Bedroom Apartment;Wilgeheuwel;3;2;2;84 m²
720000;2 Bedroom Apartment;Amorosa;2;1;1;72 m²
865000;2 Bedroom Apartment;Country View;2;1;1;55 m²
430000;0.5 Bedroom Apartment;Lambton;0.5;1;1;51 m²
820000;1 Bedroom Apartment;Hatfield;1;1;1;47 m²
665000;2 Bedroom Apartment;Boksburg Central;2;1;1;50 m²
835000;2 Bedroom Apartment;Villieria;2;1;1;56 m²
865000;2 Bedroom Apartment;Murrayfield;2;1;1;56 m²
598000;1 Bedroom Apartment;Hatfield;1;1;1;41 m²
865000;2 Bedroom Apartment;Murrayfield;2;1;1;56 m²
620000;2 Bedroom Apartment;Three Rivers;2;1;1;105 m²
835000;2 Bedroom Apartment;Meyerspark;2;1;1;56 m²
835000;2 Bedroom Apartment;Carlswald;2;1;1;55 m²
865000;2 Bedroom Apartment;Silverton;2;1;1;56 m²
420000;1 Bedroom Apartment;Windsor East;1;1.5;2;93 m²
;;;;;;
975000;2 Bedroom Apartment;Waverley;2;1;1;56 m²
799000;2 Bedroom Apartment;New Redruth;2;1;1;91 m²
1525000;2 Bedroom Apartment;Wendywood;2;2;2;88 m²
780000;2 Bedroom Apartment;Bryanston;2;1;1;64 m²
975000;2 Bedroom Apartment;Val De Grace;2;1;1;56 m²
2190000;2 Bedroom Apartment;Waterfall;2;2;2;114 m²
515000;1 Bedroom Apartment;Buhle Park;1;1;1;34 m²
1890000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
870000;1 Bedroom Apartment;Modderfontein;1;1;;57 m²
930000;2 Bedroom Apartment;Erand Gardens;2;1;1;54 m²
975000;2 Bedroom Apartment;Die Wilgers;2;1;1;56 m²
859000;2 Bedroom Apartment;Brentwood Park;2;2;2;79 m²
1325000;3 Bedroom Apartment;Solheim;3;1;6;107 m²
899000;2 Bedroom Apartment;Jackal Creek Golf Estate;2;2;1;80 m²
490000;2 Bedroom Apartment;The Orchards;2;1;1;61 m²
835000;2 Bedroom Apartment;Willow Park Manor;2;1;1;56 m²
835000;2 Bedroom Apartment;Waltloo;2;1;1;56 m²
975000;2 Bedroom Apartment;Val De Grace;2;1;;56 m²
975000;2 Bedroom Apartment;Waverley;2;1;1;56 m²
835000;2 Bedroom Apartment;Kilner Park;2;1;1;56 m²
1860000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
;;;;;;
1300000;3 Bedroom Apartment;Broadacres;3;2;;104 m²
865000;2 Bedroom Apartment;Waltloo;2;1;2;56 m²
865000;2 Bedroom Apartment;Sunnyside;2;1;2;56 m²
430000;2 Bedroom Apartment;Greenhills Ext 3;2;1;1;67 m²
495000;1 Bedroom Apartment;Ferndale;1;1;1;55 m²
1050000;2 Bedroom Apartment;Waterfall Ridge;2;2;1;60 m²
595000;2 Bedroom Apartment;Florida;2;1;2;70 m²
1100000;2 Bedroom Apartment;Barbeque Downs;2;2;1;76 m²
550000;4 Bedroom Apartment;Pretoria Central;4;1;1;84 m²
1360000;2 Bedroom Apartment;Malanshof;2;2;2;97 m²
943000;Apartment;Die Hoewes;;;;61 m²
813000;Apartment;Die Hoewes;;;;50 m²
805000;2 Bedroom Apartment;Colbyn;2;1;1;56 m²
645000;2 Bedroom Apartment;Germiston South;2;1;1;40 m²
1750000;3 Bedroom Apartment;Lonehill;3;2;2;93 m²
805000;2 Bedroom Apartment;Queenswood;2;1;1;56 m²
500000;2.5 Bedroom Apartment;Silverton;2.5;1;1;95 m²
899000;3 Bedroom Apartment;Glen Atholl;3;2;2;109 m²
805000;2 Bedroom Apartment;Queenswood;2;1;1;56 m²
775000;2 Bedroom Apartment;Montana;2;1;3;60 m²
620000;2 Bedroom Apartment;Boskruin;2;1;1;56 m²
;;;;;;
620000;2 Bedroom Apartment;Boskruin;2;1;1;56 m²
583000;1 Bedroom Apartment;Grand Central;1;1;2;41 m²
1175000;2 Bedroom Apartment;Constantia Kloof;2;2;2;116 m²
925000;2 Bedroom Apartment;Randpark Ridge;2;2;1;83 m²
1300000;3 Bedroom Apartment;Greenstone Hill;3;2;2;101 m²
850000;2 Bedroom Apartment;Jukskei Park;2;1;2;70 m²
650000;1 Bedroom Apartment;Bromhof;1;1;2;83 m²
580000;1.5 Bedroom Apartment;Villieria;1.5;1;2;59 m²
820000;2 Bedroom Apartment;Bedford Gardens;2;1;2;64 m²
507600;2 Bedroom Apartment;Hatfield;2;1;1;44 m²
515000;1 Bedroom Apartment;Alberton Central;1;1;1;34 m²
835000;2 Bedroom Apartment;Summerset;2;1;1;55 m²
670000;1 Bedroom Apartment;Modderfontein;1;1;1;45 m²
645000;2 Bedroom Apartment;Mulbarton;2;1;1;40 m²
988000;3 Bedroom Apartment;Roodeplaat;3;2;1;92 m²
900000;2 Bedroom Apartment;Rangeview;2;1;2;
1399999;2 Bedroom Apartment;Ferndale;2;2;2;90 m²
665000;1 Bedroom Apartment;Paulshof;1;1;1;45 m²
650000;1 Bedroom Apartment;Bromhof;1;1;2;83 m²
520000;2 Bedroom Apartment;Krugersdorp North;2;1;1;
930000;2 Bedroom Apartment;Glen Austin AH;2;1;1;57 m²
;;;;;;
1030000;2 Bedroom Apartment;Brentwood Park AH;2;2;2;80 m²
649999;2 Bedroom Apartment;Country View;2;1;2;68 m²
265000;1 Bedroom Apartment;Pretoria Central;1;1;1;36 m²
515000;1 Bedroom Apartment;Katlehong South;1;1;1;34 m²
710200;2 Bedroom Apartment;Annlin;2;2;1;
1250000;2 Bedroom Apartment;Dowerglen;2;2;1;102 m²
725000;1 Bedroom Apartment;Modderfontein;1;1;1;45 m²
1300000;3 Bedroom Apartment;Greenstone Hill;3;2;2;101 m²
950000;2 Bedroom Apartment;Douglasdale;2;1;1;100 m²
1950000;0.5 Bedroom Apartment;Melrose Arch;0.5;1;1;52 m²
710200;2 Bedroom Apartment;Annlin;2;2;1;
645000;2 Bedroom Apartment;Devland;2;1;1;40 m²
800000;2 Bedroom Apartment;Ferndale;2;1;2;93 m²
1779000;3 Bedroom Apartment;Carlswald;3;2;2;122 m²
250000;1 Bedroom Apartment;Sunnyside;1;1;1;53 m²
1150000;2 Bedroom Apartment;Greenstone Hill;2;2;2;96 m²
;2 Bedroom Apartment;Morningside;2;2;2;
1130000;2 Bedroom Apartment;Irene;2;2;2;70 m²
490000;2 Bedroom Apartment;Pretoria Gardens;2;1;1;72 m²
620000;2 Bedroom Apartment;Clarina;2;1;2;58 m²
1499000;2 Bedroom Apartment;Hyde Park;2;1.5;1;97 m²
;;;;;;
849000;2 Bedroom Apartment;Olympus AH;2;2;1;104 m²
1000000;2 Bedroom Apartment;Linbro Park;2;1;1;55 m²
900000;2 Bedroom Apartment;Greenstone Hill;2;2;2;77 m²
1190000;2 Bedroom Apartment;Greenstone Crest;2;2;2;96 m²
950000;2 Bedroom Apartment;Greenstone Hill;2;2;2;76 m²
700000;2 Bedroom Apartment;Buccleuch;2;1;1;82 m²
845000;2 Bedroom Apartment;Ferndale;2;1;2;97 m²
775000;2 Bedroom Apartment;Zwartkop;2;1;7;112 m²
865000;2 Bedroom Apartment;Randjespark;2;1;1;56 m²
835000;2 Bedroom Apartment;Noordwyk;2;1;1;54 m²
1250000;2 Bedroom Apartment;Greenstone Hill;2;2;2;101 m²
515000;1 Bedroom Apartment;Halfway Gardens;1;1;1;44 m²
1570000;3 Bedroom Apartment;Modderfontein;3;2;2;107 m²
599000;2 Bedroom Apartment;Windsor East;2;1;2;93 m²
975000;2 Bedroom Apartment;Lynnwood Glen;2;1;1;56 m²
699999;1 Bedroom Apartment;Tijger Vallei;1;1;1;79 m²
190000;0.5 Bedroom Apartment;Johannesburg Central;0.5;1;;31 m²
1195000;3 Bedroom Apartment;Lynnwood Ridge;3;2;2;134 m²
850000;2 Bedroom Apartment;Noordwyk;2;1;1;69 m²
850000;2 Bedroom Apartment;Noordwyk;2;1;1;69 m²
1100000;3 Bedroom Apartment;Barbeque Downs;3;2;2;123 m²
;;;;;;
680000;2 Bedroom Apartment;Sagewood;2;1;2;78 m²
520000;2 Bedroom Apartment;Krugersdorp North;2;1;1;
1650000;2 Bedroom Apartment;Parkwood;2;2;1;82 m²
530000;1 Bedroom Apartment;Observatory;1;1;1;50 m²
1295000;3 Bedroom Apartment;Wilgeheuwel;3;2;2;84 m²
665000;2 Bedroom Apartment;Leondale;2;1;1;50 m²
890000;2 Bedroom Apartment;Magaliessig;2;1;1;98 m²
750000;2 Bedroom Apartment;Winchester Hills;2;1;;65 m²
1195000;2 Bedroom Apartment;Douglasdale;2;1;;82 m²
695000;2 Bedroom Apartment;Arcadia;2;2.5;1;118 m²
895000;2 Bedroom Apartment;Pretoria Central;2;1;1;56 m²
1209900;3 Bedroom Apartment;Mooikloof;3;2;2;
999900;2 Bedroom Apartment;Hazeldean;2;2;2;
855000;1 Bedroom Apartment;Eye Of Africa Estate;1;1;1;43 m²
399000;1 Bedroom Apartment;Dunnottar;1;1;1;47 m²
980000;2 Bedroom Apartment;Halfway Gardens;2;1;2;
900000;1 Bedroom Apartment;Craigavon;1;1.5;2;77 m²
855000;2 Bedroom Apartment;New Redruth;2;1;1;68 m²
695000;2 Bedroom Apartment;Arcadia;2;2.5;1;118 m²
599000;2 Bedroom Apartment;Die Hoewes;2;1;1;51 m²
680000;1 Bedroom Apartment;Bergbron;1;1;1;53 m²
;;;;;;
899000;1 Bedroom Apartment;Greenstone Hill;1;1;1;67 m²
500000;2 Bedroom Apartment;Sunnyside;2;1;1;78 m²
649000;1 Bedroom Apartment;Paulshof;1;1;1;63 m²
1550000;2 Bedroom Apartment;Rivonia;2;2;2;76 m²
1050000;2 Bedroom Apartment;Rangeview;2;1;2;120 m²
1299000;2 Bedroom Apartment;Paulshof;2;3;2;166 m²
610000;3 Bedroom Apartment;The Orchards;3;1;2;70 m²
580000;2 Bedroom Apartment;Homelake;2;1;1;
1600000;1 Bedroom Apartment;Ashlea Gardens;1;1;1;51 m²
800000;2 Bedroom Apartment;Jackal Creek Golf Estate;2;1;2;59 m²
1699000;3 Bedroom Apartment;Bassonia;3;2;2;113 m²
550000;2 Bedroom Apartment;Mountain View;2;1;1;80 m²
1650000;3 Bedroom Apartment;Jackal Creek Golf Estate;3;2;2;121 m²
1450000;2 Bedroom Apartment;Craighall Park;2;2;2;82 m²
859000;2 Bedroom Apartment;Brentwood;2;2;2;79 m²
1450000;3 Bedroom Apartment;Moreleta Park;3;2;2;129 m²
450000;1 Bedroom Apartment;Auckland Park;1;1;1;25 m²
950000;3 Bedroom Apartment;Three Rivers Proper;3;1;3;991 m²
500000;2 Bedroom Apartment;Sunnyside;2;1;1;78 m²
655000;2 Bedroom Apartment;Witfield;2;2;1;
900000;2 Bedroom Apartment;Sunninghill;2;1;1;85 m²
;;;;;;
900000;2 Bedroom Apartment;Sunninghill;2;1;1;85 m²
650000;3 Bedroom Apartment;Ridgeway;3;2;;73 m²
450000;1 Bedroom Apartment;Hesteapark;1;1;1;42 m²
645000;2 Bedroom Apartment;Castleview;2;1;1;40 m²
825000;1 Bedroom Apartment;Fourways;1;1;2;84 m²
2295000;3 Bedroom Apartment;The Polofields;3;2;2;110 m²
690000;2 Bedroom Apartment;Amorosa;2;1;1;69 m²
1850000;3 Bedroom Apartment;Carlswald;3;2;2;122 m²
970000;2 Bedroom Apartment;Edenburg;2;2;2;78 m²
500000;2 Bedroom Apartment;Florida;2;1;1;65 m²
799999;1 Bedroom Apartment;Greenstone Hill;1;1;1;51 m²
910000;1 Bedroom Apartment;Greenstone Hill;1;1;1;59 m²
980000;1 Bedroom Apartment;Waterfall;1;1;1;
840000;1 Bedroom Apartment;Parkmore;1;1;1;50 m²
1750000;4 Bedroom Apartment;Moreleta Park;4;2;3;166 m²
630000;2 Bedroom Apartment;Wilgeheuwel;2;1;2;62 m²
1200000;3 Bedroom Apartment;Homes Haven;3;2;2;91 m²
950000;2 Bedroom Apartment;Eden Glen;2;2;2;87 m²
970000;2 Bedroom Apartment;Edenburg;2;2;2;78 m²
480000;2 Bedroom Apartment;Sunnyside;2;1;1;72 m²
629000;1 Bedroom Apartment;Jackal Creek Golf Estate;1;1;1;51 m²
;;;;;;
679000;2 Bedroom Apartment;Noordwyk;2;1;1;111 m²
665000;2 Bedroom Apartment;Johannesburg Central;2;1;1;50 m²
850000;2 Bedroom Apartment;Sunninghill;2;1;2;76 m²
490000;2 Bedroom Apartment;Benoni Central;2;1;1;75 m²
940000;2 Bedroom Apartment;Montana;2;1;1;57 m²
690000;2 Bedroom Apartment;Pomona;2;2;1;72 m²
1999999;3 Bedroom Apartment;Maroeladal;3;2;3;153 m²
520000;2 Bedroom Apartment;Krugersdorp North;2;1;1;
500000;2 Bedroom Apartment;Kempton Park Central;2;2;1;77 m²
1898000;2 Bedroom Apartment;Waterkloof Ridge;2;2;3;123 m²
740000;2 Bedroom Apartment;Jansenpark;2;1;1;65 m²
1070000;2 Bedroom Apartment;Halfway Gardens;2;1;2;90 m²
1450000;3 Bedroom Apartment;Beyers Park;3;2;1;123 m²
679000;2 Bedroom Apartment;Noordwyk;2;1;1;71 m²
650000;2 Bedroom Apartment;Lambton;2;1;1;106 m²
520000;1 Bedroom Apartment;Buccleuch;1;1;1;54 m²
939900;2 Bedroom Apartment;Noordwyk;2;1;2;66 m²
450000;2 Bedroom Apartment;Princess AH;2;1;3;80 m²
679000;2 Bedroom Apartment;Noordwyk;2;1;1;111 m²
999900;2 Bedroom Apartment;Meyerton Central;2;2;2;117 m²
470000;1 Bedroom Apartment;Theresapark;1;1;1;40 m²
;;;;;;
520000;3 Bedroom Apartment;Pretoria Central;3;1;;86 m²
710000;2 Bedroom Apartment;Buccleuch;2;1;2;63 m²
999000;2 Bedroom Apartment;Newtown;2;2.5;1;132 m²
815000;2 Bedroom Apartment;Halfway Gardens;2;1;2;56 m²
1225000;2 Bedroom Apartment;Brentwood Park;2;1;2;
1100000;1 Bedroom Apartment;Lynnwood Ridge;1;1;1;36 m²
1000000;2 Bedroom Apartment;Carlswald;2;2;2;70 m²
420000;2 Bedroom Apartment;Sunnyside;2;1;1;69 m²
1450000;1 Bedroom Apartment;Menlo Park;1;1;1;49 m²
420000;2 Bedroom Apartment;Sunnyside;2;1;1;69 m²
665000;2 Bedroom Apartment;Driehoek;2;1;2;50 m²
665000;2 Bedroom Apartment;Vosloorus Ext 10;2;1;2;50 m²
950000;2 Bedroom Apartment;Montana;2;2;2;86 m²
1200000;2 Bedroom Apartment;Lonehill;2;1;;116 m²
658000;Apartment;Die Hoewes;;;;38 m²
720000;2 Bedroom Apartment;Benoni Central;2;2;1;110 m²
2490000;2 Bedroom Apartment;Bedford Gardens;2;2;2;110 m²
550000;2 Bedroom Apartment;Pretoria North;2;2;1;82 m²
470000;2 Bedroom Apartment;Pretoria North;2;1;1;80 m²
590000;1 Bedroom Apartment;Bryanston;1;1;1;33 m²
1850000;2 Bedroom Apartment;Eye Of Africa Estate;2;2;2;81 m²
;;;;;;
799000;2 Bedroom Apartment;Magalieskruin;2;1;2;87 m²
1100000;2 Bedroom Apartment;Fourways;2;2;1;77 m²
900000;2 Bedroom Apartment;Jackal Creek Golf Estate;2;2;2;84 m²
950000;2 Bedroom Apartment;Mulbarton;2;1;1;72 m²
849000;1 Bedroom Apartment;Erand Gardens;1;1;1;49 m²
410000;2 Bedroom Apartment;Gezina;2;1;;
830000;2 Bedroom Apartment;Weltevreden Park;2;2;2;
850000;2 Bedroom Apartment;Jansenpark;2;2;2;84 m²
1350000;2 Bedroom Apartment;Greenstone Hill;2;2;2;96 m²
1940000;2 Bedroom Apartment;Morningside;2;2;2;119 m²
650000;2 Bedroom Apartment;Rynfield;2;2;1;72 m²
739999;1 Bedroom Apartment;Lonehill;1;1;1;52 m²
950000;3 Bedroom Apartment;Amberfield;3;2;2;66 m²
2200000;2 Bedroom Apartment;Morningside;2;2;2;105 m²
1850000;3 Bedroom Apartment;Lynnwood;3;2;2;157 m²
365000;3.5 Bedroom Apartment;Pretoria Central;3.5;1;1;73 m²
500000;1 Bedroom Apartment;Wapadrand;1;1;2;71 m²
950000;3 Bedroom Apartment;Wilgeheuwel;3;2;2;86 m²
1400000;3 Bedroom Apartment;Halfway Gardens;3;2;4;124 m²
1400000;3 Bedroom Apartment;Halfway Gardens;3;2;4;124 m²
760000;2 Bedroom Apartment;Theresapark;2;2;2;95 m²
;;;;;;
760000;2 Bedroom Apartment;Theresapark;2;2;2;95 m²
1195000;3 Bedroom Apartment;La Montagne;3;2;2;110 m²
1150000;2 Bedroom Apartment;Ravenswood;2;1;1;75 m²
1280000;2 Bedroom Apartment;Ravenswood;2;2;1;85 m²
739999;2 Bedroom Apartment;North Riding;2;2;2;95 m²
1177000;2 Bedroom Apartment;Hatfield;2;1;2;57 m²
890000;2 Bedroom Apartment;Douglasdale;2;1;1;101 m²
850000;2 Bedroom Apartment;Craigavon;2;1;1;58 m²
575000;4 Bedroom Apartment;Muckleneuk;4;1.5;1;83 m²
685000;1 Bedroom Apartment;Hennopspark;1;1;1;57 m²
1395000;2 Bedroom Apartment;Atholl Gardens;2;1;2;96 m²
900000;2 Bedroom Apartment;Oakdene;2;1;;78 m²
1099000;2 Bedroom Apartment;Douglasdale;2;1;1;128 m²
2200000;3 Bedroom Apartment;The Wilds;3;2;4;188 m²
400000;1 Bedroom Apartment;Sunnyside;1;1;1;63 m²
305000;0.5 Bedroom Apartment;Sunnyside;0.5;1;1;48 m²
600000;2 Bedroom Apartment;Hermanstad;2;1;2;58 m²
645000;2 Bedroom Apartment;Bardene;2;1;1;73 m²
900000;2 Bedroom Apartment;Oakdene;2;1;;78 m²
1750000;1 Bedroom Apartment;Dunkeld West;1;1;1;72 m²
817000;2 Bedroom Apartment;Faerie Glen;2;1;1;84 m²
;;;;;;
950000;2 Bedroom Apartment;Lombardy Estate;2;2;2;58 m²
980000;2 Bedroom Apartment;Jukskei Park;2;1;1;114 m²
667000;2 Bedroom Apartment;Pomona;2;1;2;67 m²
1659900;3 Bedroom Apartment;Modderfontein;3;2;1;
950000;3 Bedroom Apartment;Edleen;3;2;2;122 m²
1500000;2 Bedroom Apartment;Houghton Estate;2;1;2;73 m²
1199000;1 Bedroom Apartment;Bryanston;1;1;1;93 m²
1299000;2 Bedroom Apartment;Douglasdale;2;2;2;139 m²
865000;Apartment;Woodmead;;;;56 m²
820000;3 Bedroom Apartment;Vorna Valley;3;1;1;70 m²
2145000;1 Bedroom Apartment;Rosebank;1;1;1;51 m²
980000;2 Bedroom Apartment;Jukskei Park;2;1;1;114 m²
849000;2 Bedroom Apartment;Boardwalk Villas;2;2;1;104 m²
650000;2 Bedroom Apartment;The Reeds;2;1;1;64 m²
900000;1 Bedroom Apartment;Crowthorne AH;1;1;1;43 m²
880000;2 Bedroom Apartment;Montana;2;1;2;92 m²
1399000;3 Bedroom Apartment;Kyalami;3;2;2;101 m²
760000;2 Bedroom Apartment;Westdene;2;2;1;210 m²
1599000;2 Bedroom Apartment;Sandton Central;2;2;2;83 m²
1250000;2 Bedroom Apartment;Rivonia;2;2;2;101 m²
650000;2 Bedroom Apartment;Rant En Dal;2;1;2;86 m²
;;;;;;
950000;3 Bedroom Apartment;Three Rivers Proper;3;2;2;4 000 m²
650000;2 Bedroom Apartment;Sugar Bush Estate;2;1;2;49 m²
520000;2 Bedroom Apartment;Greenhills;2;1;2;60 m²
1300000;3 Bedroom Apartment;Irene;3;2;2;101 m²
950000;1 Bedroom Apartment;Rivonia;1;1;1;48 m²
680000;2 Bedroom Apartment;Glen Marais;2;1;1;
445000;2 Bedroom Apartment;Sunnyside;2;1;1;64 m²
;1 Bedroom Apartment;Pretoria North;1;1;1;
550000;2 Bedroom Apartment;Pretoria North;2;2;1;85 m²
800000;1 Bedroom Apartment;Douglasdale;1;1;1;49 m²
720000;2 Bedroom Apartment;New Redruth;2;1;1;87 m²
750000;2 Bedroom Apartment;Newlands;2;1;1;56 m²
395000;2 Bedroom Apartment;Sunnyside;2;1;1;
845000;2 Bedroom Apartment;Wilgeheuwel;2;2;1;75 m²
1200000;2 Bedroom Apartment;Craigavon;2;2;1;77 m²
795000;2 Bedroom Apartment;Elarduspark;2;1;1;84 m²
860000;2 Bedroom Apartment;Sonneglans;2;1;1;90 m²
;1 Bedroom Apartment;Pretoria North;1;1;1;
550000;3 Bedroom Apartment;Pretoria Central;3;1;1;104 m²
595000;2 Bedroom Apartment;Weltevreden Park;2;1;1;54 m²
1000000;2 Bedroom Apartment;Beverley;2;1;2;86 m²
;;;;;;
876000;2 Bedroom Apartment;Beverley;2;2;1;67 m²
1079000;2 Bedroom Apartment;Greenstone Hill;2;2;2;83 m²
850000;2 Bedroom Apartment;Montana Tuine;2;1;2;48 m²
920000;3.5 Bedroom Apartment;Arcadia;3.5;2.5;2;123 m²
1999900;2 Bedroom Apartment;Boardwalk Meander;2;2;3;134 m²
730000;2 Bedroom Apartment;Fourways;2;1;2;75 m²
1850000;2 Bedroom Apartment;Sandton Central;2;3;3;115 m²
540000;2 Bedroom Apartment;Kempton Park Ext 4;2;1;1;65 m²
1182000;3 Bedroom Apartment;Glen Marais;3;2;3;140 m²
850000;2 Bedroom Apartment;Vorna Valley;2;1;4;109 m²
3495000;3 Bedroom Apartment;Rosebank;3;2;2;143 m²
920000;2 Bedroom Apartment;Hillcrest;2;1;1;55 m²
649000;1 Bedroom Apartment;Hatfield;1;1;1;38 m²
3300000;2 Bedroom Apartment;Morningside;2;2;1;81 m²
730000;2 Bedroom Apartment;Fourways;2;1;2;75 m²
1050000;1 Bedroom Apartment;Lonehill;1;1;1;93 m²
690000;2 Bedroom Apartment;Esther Park;2;1;1;51 m²
520000;1 Bedroom Apartment;Northgate;1;1;1;35 m²
14000000;2 Bedroom Apartment;Houghton Estate;2;3;2;342 m²
880000;3 Bedroom Apartment;South Crest;3;2;2;147 m²
2335000;2 Bedroom Apartment;Hatfield;2;2;2;75 m²
;;;;;;
850000;3 Bedroom Apartment;Beyers Park;3;1;1;71 m²
730000;2 Bedroom Apartment;New Redruth;2;1;1;64 m²
899000;2 Bedroom Apartment;Sunninghill;2;1;2;77 m²
1999000;3 Bedroom Apartment;Kyalami;3;2;2;148 m²
665000;2 Bedroom Apartment;Eikenhof;2;1;2;50 m²
865000;2 Bedroom Apartment;Colbyn;2;1;1;
1550000;2 Bedroom Apartment;Louwlardia;2;2;2;123 m²
1800000;2 Bedroom Apartment;Sandton Central;2;2;2;88 m²
999000;2 Bedroom Apartment;Fourways;2;1;1;69 m²
380000;1.5 Bedroom Apartment;Sunnyside;1.5;1;1;85 m²
780000;2 Bedroom Apartment;Mooikloof Ridge;2;1;1;70 m²
4680000;3 Bedroom Apartment;Bryanston;3;2;2;233 m²
1149000;2 Bedroom Apartment;Acacia;2;1;2;81 m²
520000;1 Bedroom Apartment;Braamfontein;1;1;1;50 m²
755000;2 Bedroom Apartment;Douglasdale;2;1;1;76 m²
1000000;2 Bedroom Apartment;Edenburg;2;2;1;89 m²
755000;2 Bedroom Apartment;Garsfontein;2;1.5;1;70 m²
520000;1 Bedroom Apartment;Braamfontein;1;1;1;50 m²
1450000;3 Bedroom Apartment;Greenstone Hill;3;2;2;105 m²
995000;2 Bedroom Apartment;Dowerglen;2;1;2;107 m²
450000;1 Bedroom Apartment;Pretoria North;1;1;;44 m²
;;;;;;
450000;1 Bedroom Apartment;Pretoria North;1;1;;44 m²
650000;2 Bedroom Apartment;Helderkruin;2;1;2;118 m²
1349999;2 Bedroom Apartment;Acacia;2;1;2;81 m²
1600000;2 Bedroom Apartment;Morningside;2;2;2;95 m²
800000;Apartment;Olivedale;;;;
795000;3 Bedroom Apartment;Rietfontein;3;2;1;
750000;2 Bedroom Apartment;Fairleads;2;2;1;
1600000;3 Bedroom Apartment;Dowerglen Ext 4;3;2;2;120 m²
750000;1 Bedroom Apartment;Blyde Riverwalk Estate;1;1;1;58 m²
1490000;2 Bedroom Apartment;Morningside;2;2;2;87 m²
735000;1 Bedroom Apartment;Lonehill;1;1;1;52 m²
600000;2 Bedroom Apartment;Amorosa;2;1;1;68 m²
599000;2 Bedroom Apartment;Pretoria North;2;1;2;53 m²
985000;3 Bedroom Apartment;Edelweiss;3;3;2;167 m²
2495000;2 Bedroom Apartment;Linksfield;2;2;2;139 m²
995000;2 Bedroom Apartment;Bartlett;2;2;2;81 m²
1250000;2 Bedroom Apartment;Rangeview;2;1;1;
795000;2 Bedroom Apartment;Sinoville;2;1;2;51 m²
730000;2 Bedroom Apartment;Annlin;2;1;2;45 m²
1600000;2 Bedroom Apartment;Morningside;2;2;2;95 m²
930000;1 Bedroom Apartment;The Hills Game Reserve Estate;1;1;1;51 m²
;;;;;;
520000;2 Bedroom Apartment;Weltevreden Park;2;1;2;74 m²
750000;1 Bedroom Apartment;Carlswald;1;0.5;1;41 m²
679000;1 Bedroom Apartment;Fourways;1;1;1;46 m²
985000;2 Bedroom Apartment;Douglasdale;2;1;1;86 m²
725000;2 Bedroom Apartment;Hermanstad;2;1;2;58 m²
790000;2 Bedroom Apartment;Bedford Gardens;2;1;2;92 m²
1595000;2 Bedroom Apartment;Barbeque Downs;2;2;1;75 m²
695000;1 Bedroom Apartment;Marshalltown;1;1;;61 m²
750000;2 Bedroom Apartment;Waterkloof Glen;2;2;;78 m²
1650000;2 Bedroom Apartment;Waterfall;2;2;2;107 m²
665000;2 Bedroom Apartment;Meredale;2;1;2;50 m²
779999;1 Bedroom Apartment;Modderfontein;1;1;1;57 m²
1099000;1 Bedroom Apartment;Lynnwood Ridge;1;1;1;36 m²
1049000;2 Bedroom Apartment;Noordwyk;2;2;2;81 m²
580000;2 Bedroom Apartment;Gezina;2;1;1;84 m²
730000;2 Bedroom Apartment;New Redruth;2;2;2;96 m²
865000;2 Bedroom Apartment;Brummeria;2;1;1;56 m²
560000;3 Bedroom Apartment;Primrose;3;1;1;81 m²
450000;2 Bedroom Apartment;Pretoria North;2;1;1;80 m²
1595000;2 Bedroom Apartment;Barbeque Downs;2;2;1;75 m²
1995000;2 Bedroom Apartment;Parkmore;2;1;2;174 m²
;;;;;;
799000;2 Bedroom Apartment;Fourways;2;1;;67 m²
720000;2 Bedroom Apartment;Albertsdal;2;2;1;72 m²
999000;3 Bedroom Apartment;Winchester Hills;3;2;2;98 m²
698000;2 Bedroom Apartment;Monavoni;2;1;1;75 m²
479000;1 Bedroom Apartment;Northwold;1;1;1;60 m²
975000;2 Bedroom Apartment;Menlo Park;2;1;1;56 m²
980000;2 Bedroom Apartment;Paulshof;2;2;1;82 m²
